0.4,S,1
0.4,S,0
0.4,S,5
0.4,S,6
2,L,2
1,L,2
1,L,2
1,L,2
1,L,2
5,L,0
1,L,0
1,L,0
1,L,0
1,L,0
1,L,0
5,L,4
1,L,4
1,L,4
1,L,4
1,L,4
1,L,4
1,L,4
1,L,4
5,S,6
0.4,S,5
0.4,S,0
0.4,S,1
0.4,S,2
0.4,S,3
0.4,S,7
0.4,S,8
0.4,S,7
0.4,S,4
0.4,S,3
0.4,S,2
0.4,S,1
0.4,S,0
0.4,S,5
0.4,S,6
1,M,0
0,M,2
0,M,3
0,M,4
1,M,0
0,M,1
0,M,3
0,M,4
1,M,0
0,M,1
0,M,2
0,M,4
1,M,0
0,M,1
0,M,2
0,M,3
2,S,5
0.4,S,5
0.4,S,5
0.4,S,5
0.4,S,5
2,S,6
0.4,S,6
0.4,S,6
0.4,S,6
0.4,S,6
3,L,0
0,L,1
0,L,2
0,L,3
0,L,4
0.5,L,0
0,L,1
0,L,2
0,L,3
0,L,4
1,S,1
0.4,S,1
0.4,S,1
0.4,S,1
0.4,S,1
0.4,S,3
0.4,S,3
0.4,S,3
0.4,S,3
0.4,S,5
0.4,S,5
0.4,S,5
0.4,S,5
0.4,S,7
0.4,S,7
0.4,S,7
0.4,S,7
1.5,L,5
1.5,L,6
1.5,L,5
1.5,L,6
2,M,0
1,M,1
1,M,2
1,M,3
1,M,4
5,S,3
0.4,S,3
0.4,S,3
0.4,S,3
0.4,S,3
0.4,S,3
0.4,S,3
0.5,S,2
0.4,S,2
0.4,S,2
0.4,S,2
0.4,S,2
0.4,S,2
0.4,S,2
0.5,S,1
0.4,S,1
0.4,S,1
0.4,S,1
0.4,S,1
0.4,S,1
0.5,S,2
0.4,S,3
0.4,S,4
0.4,S,5
2,S,6
0.4,S,6
0.4,S,6
0.4,S,6
0.4,S,6
0.4,S,6
0.4,S,6
0.4,S,6
2,M,0
1,M,1
1,M,2
1,M,3
1,M,4
2,S,3
0.4,S,3
0.4,S,3
0.4,S,3
0.4,S,3
0.4,S,3
0.4,S,3
0.4,S,3
3,L,2
1,L,2
1,L,2
3,S,0
0.4,S,0
0.4,S,1
0.4,S,2
0.4,S,3
0.4,S,4
0.4,S,5
0.4,S,6
0.4,S,7
0.4,S,8
2.5,M,0
0,M,1
0,M,2
0,M,3
0,M,4
1,S,1
0.4,S,1
0.4,S,1
0.4,S,1
0.4,S,1
0.4,S,3
0.4,S,3
0.4,S,3
0.4,S,3
0.4,S,5
0.4,S,5
0.4,S,5
0.4,S,5
0.4,S,7
0.4,S,7
0.4,S,7
0.4,S,7
1.5,L,5
1.5,L,6
1.5,L,5
1.5,L,6
1,M,0
0,M,2
0,M,3
0,M,4
1,M,0
0,M,1
0,M,3
0,M,4
1,M,0
0,M,1
0,M,2
0,M,4
1,M,0
0,M,1
0,M,2
0,M,3
5,S,6
0.4,S,5
0.4,S,0
0.4,S,1
0.4,S,2
0.4,S,3
0.4,S,7
0.4,S,8
0.4,S,7
0.4,S,4
0.4,S,3
0.4,S,2
0.4,S,1
0.4,S,0
0.4,S,5
0.4,S,6
4,M,0
0.4,M,0
0.4,M,0
0,M,2
0.4,M,2
0.4,M,2
0,M,4
0.4,M,4
0.4,M,4
1.5,L,5
1.5,L,6
1.5,L,5
1.5,L,6
2,S,8
0.4,S,8
0.4,S,8
0.4,S,8
0.4,S,8
2,S,5
0.4,S,5
0.4,S,5
0.4,S,5
0.4,S,5
2,S,6
0.4,S,6
0.4,S,6
0.4,S,6
0.4,S,6
3,L,0
0,L,1
0,L,2
0,L,3
0,L,4
0.5,L,0
0,L,1
0,L,2
0,L,3
0,L,4
1,S,1
0.4,S,1
0.4,S,1
0.4,S,1
0.4,S,1
0.4,S,3
0.4,S,3
0.4,S,3
0.4,S,3
0.4,S,5
0.4,S,5
0.4,S,5
0.4,S,5
0.4,S,7
0.4,S,7
0.4,S,7
0.4,S,7
1.5,L,5
1.5,L,6
1.5,L,5
1.5,L,6
2,M,0
1,M,1
1,M,2
1,M,3
1,M,4
5,S,3
0.4,S,3
0.4,S,3
0.4,S,3
0.4,S,3
0.4,S,3
0.4,S,3
0.5,S,2
0.4,S,2
0.4,S,2
0.4,S,2
0.4,S,2
0.4,S,2
0.4,S,2
0.5,S,1
0.4,S,1
0.4,S,1
0.4,S,1
0.4,S,1
0.4,S,1
5,S,6
0.4,S,5
0.4,S,0
0.4,S,1
0.4,S,2
0.4,S,3
0.4,S,7
0.4,S,8
0.4,S,7
0.4,S,4
0.4,S,3
0.4,S,2
0.4,S,1
0.4,S,0
0.4,S,5
0.4,S,6
1,S,1
0.4,S,1
0.4,S,1
0.4,S,1
0.4,S,1
0.4,S,3
0.4,S,3
0.4,S,3
0.4,S,3
0.4,S,5
0.4,S,5
0.4,S,5
0.4,S,5
0.4,S,7
0.4,S,7
0.4,S,7
0.4,S,7
1.5,L,5
1.5,L,6
1.5,L,5
1.5,L,6
4,M,0
0.4,M,0
0.4,M,0
0,M,2
0.4,M,2
0.4,M,2
0,M,4
0.4,M,4
0.4,M,4
2,S,7
0.4,S,7
0.4,S,7
0.4,S,7
0.4,S,7
2,S,8
0.4,S,8
0.4,S,8
0.4,S,8
0.4,S,8
2,S,5
0.4,S,5
0.4,S,5
0.4,S,5
0.4,S,5
2,S,6
0.4,S,6
0.4,S,6
0.4,S,6
0.4,S,6
2,L,2
1,L,2
1,L,2
1,L,2
1,L,2
5,L,0
1,L,0
1,L,0
1,L,0
1,L,0
1,L,0
5,L,4
1,L,4
1,L,4
1,L,4
1,L,4
1,L,4
1,L,4
1,L,4
5,S,6
0.4,S,5
0.4,S,0
0.4,S,1
0.4,S,2
0.4,S,3
0.4,S,7
0.4,S,8
0.4,S,7
0.4,S,4
0.4,S,3
0.4,S,2
0.4,S,1
0.4,S,0
0.4,S,5
0.4,S,6
1,M,0
0,M,2
0,M,3
0,M,4
1,M,0
0,M,1
0,M,3
0,M,4
1,M,0
0,M,1
0,M,2
0,M,4
1,M,0
0,M,1
0,M,2
0,M,3
3,L,0
0,L,1
0,L,2
0,L,3
0,L,4
0.5,L,0
0,L,1
0,L,2
0,L,3
0,L,4
5,S,3
0.4,S,3
0.4,S,3
0.4,S,3
0.4,S,3
0.4,S,3
0.4,S,3
0.5,S,2
0.4,S,2
0.4,S,2
0.4,S,2
0.4,S,2
0.4,S,2
0.4,S,2
0.5,S,1
0.4,S,1
0.4,S,1
0.4,S,1
0.4,S,1
0.4,S,1
1,M,0
0,M,2
0,M,3
0,M,4
1,M,0
0,M,1
0,M,3
0,M,4
1,M,0
0,M,1
0,M,2
0,M,4
1,M,0
0,M,1
0,M,2
0,M,3
5,S,6
0.4,S,5
0.4,S,0
0.4,S,1
0.4,S,2
0.4,S,3
0.4,S,7
0.4,S,8
0.4,S,7
0.4,S,4
0.4,S,3
0.4,S,2
0.4,S,1
0.4,S,0
0.4,S,5
0.4,S,6
4,M,0
0.4,M,0
0.4,M,0
0,M,2
0.4,M,2
0.4,M,2
0,M,4
0.4,M,4
0.4,M,4
1.5,L,5
1.5,L,6
1.5,L,5
1.5,L,6
2,S,8
0.4,S,8
0.4,S,8
0.4,S,8
0.4,S,8
2,S,5
0.4,S,5
0.4,S,5
0.4,S,5
0.4,S,5
2,S,6
0.4,S,6
0.4,S,6
0.4,S,6
0.4,S,6
3,L,0
0,L,1
0,L,2
0,L,3
0,L,4
0.5,L,0
0,L,1
0,L,2
0,L,3
0,L,4
1,S,1
0.4,S,1
0.4,S,1
0.4,S,1
0.4,S,1
0.4,S,3
0.4,S,3
0.4,S,3
0.4,S,3
0.4,S,5
0.4,S,5
0.4,S,5
0.4,S,5
0.4,S,7
0.4,S,7
0.4,S,7
0.4,S,7
2,S,8
0.4,S,8
0.4,S,8
0.4,S,8
0.4,S,8
2,S,5
0.4,S,5
0.4,S,5
0.4,S,5
0.4,S,5
2,S,6
0.4,S,6
0.4,S,6
0.4,S,6
0.4,S,6
3,L,0
0,L,1
0,L,2
0,L,3
0,L,4
0.5,L,0
0,L,1
0,L,2
0,L,3
0,L,4
1,S,1
0.4,S,1
0.4,S,1
0.4,S,1
0.4,S,1
0.4,S,3
0.4,S,3
0.4,S,3
0.4,S,3
0.4,S,5
0.4,S,5
0.4,S,5
0.4,S,5
0.4,S,7
0.4,S,7
0.4,S,7
0.4,S,7
1.5,L,5
1.5,L,6
1.5,L,5
1.5,L,6
2,M,0
1,M,1
1,M,2
1,M,3
1,M,4
5,S,3
0.4,S,3
0.4,S,3
0.4,S,3
0.4,S,3
0.4,S,3
0.4,S,3
0.5,S,2
0.4,S,2
0.4,S,2
0.4,S,2
0.4,S,2
0.4,S,2
0.4,S,2
0.5,S,1
0.4,S,1
0.4,S,1
0.4,S,1
0.4,S,1
0.4,S,1
5,S,6
0.4,S,5
0.4,S,0
0.4,S,1
0.4,S,2
0.4,S,3
0.4,S,7
0.4,S,8
0.4,S,7
0.4,S,4
0.4,S,3
0.4,S,2
0.4,S,1
0.4,S,0
0.4,S,5
0.4,S,6
2,M,0
1,M,1
1,M,2
1,M,3
1,M,4
2,L,2
1,L,2
1,L,2
1,L,2
1,L,2
5,L,0
1,L,0
1,L,0
1,L,0
1,L,0
1,L,0
5,L,4
1,L,4
1,L,4
1,L,4
1,L,4
1,L,4
1,L,4
1,L,4
5,S,6
0.4,S,5
0.4,S,0
0.4,S,1
0.4,S,2
0.4,S,3
0.4,S,7
0.4,S,8
0.4,S,7
0.4,S,4
0.4,S,3
0.4,S,2
0.4,S,1
0.4,S,0
0.4,S,5
0.4,S,6
1,M,0
0,M,2
0,M,3
0,M,4
1,M,0
0,M,1
0,M,3
0,M,4
1,M,0
0,M,1
0,M,2
0,M,4
1,M,0
0,M,1
0,M,2
0,M,3
3,L,0
0,L,1
0,L,2
0,L,3
0,L,4
0.5,L,0
0,L,1
0,L,2
0,L,3
0,L,4
5,S,3
0.4,S,3
0.4,S,3
0.4,S,3
0.4,S,3
0.4,S,3
0.4,S,3
0.5,S,2
0.4,S,2
0.4,S,2
0.4,S,2
0.4,S,2
0.4,S,2
0.4,S,2
0.5,S,1
0.4,S,1
0.4,S,1
0.4,S,1
0.4,S,1
0.4,S,1
2,L,2
1,L,2
1,L,2
1,L,2
1,L,2
5,L,0
1,L,0
1,L,0
1,L,0
1,L,0
1,L,0
5,L,4
1,L,4
1,L,4
1,L,4
1,L,4
1,L,4
1,L,4
1,L,4
6,B,2
